"","region","long","lat","group","order","subregion","iso_a3","continent"
"18168","Saudi Arabia",50.0316429138184,26.1109867095947,1345,83596,NA,"SAU","Asia"
"18169","Saudi Arabia",50.0810546875,25.9613761901855,1345,83597,NA,"SAU","Asia"
"18170","Saudi Arabia",40.3693351745605,31.93896484375,1345,83916,NA,"SAU","Asia"
"18171","Saudi Arabia",40.4789085388184,31.8933601379395,1345,83917,NA,"SAU","Asia"
"18172","Saudi Arabia",40.8083992004395,31.7254390716553,1345,83918,NA,"SAU","Asia"
"18173","Saudi Arabia",38.0986328125,24.0580081939697,1345,83839,NA,"SAU","Asia"
"18174","Saudi Arabia",37.9778327941895,24.1245613098145,1345,83840,NA,"SAU","Asia"
"18175","Saudi Arabia",37.9197273254395,24.1854019165039,1345,83841,NA,"SAU","Asia"
"18176","Saudi Arabia",37.8209991455078,24.1875,1345,83842,NA,"SAU","Asia"
"18177","Saudi Arabia",37.71337890625,24.2744140625,1345,83843,NA,"SAU","Asia"
"18178","Saudi Arabia",37.63818359375,24.2777347564697,1345,83844,NA,"SAU","Asia"
"18179","Saudi Arabia",37.5430679321289,24.2916488647461,1345,83845,NA,"SAU","Asia"
"18180","Saudi Arabia",37.4309577941895,24.4590339660645,1345,83846,NA,"SAU","Asia"
"18181","Saudi Arabia",37.3384742736816,24.6158199310303,1345,83847,NA,"SAU","Asia"
"18182","Saudi Arabia",37.1808586120605,24.8200187683105,1345,83848,NA,"SAU","Asia"
"18183","Saudi Arabia",37.2204093933105,24.8733386993408,1345,83849,NA,"SAU","Asia"
"18184","Saudi Arabia",51.0227546691895,24.5652351379395,1345,83611,NA,"SAU","Asia"
"18185","Saudi Arabia",51.0933609008789,24.5646495819092,1345,83612,NA,"SAU","Asia"
"18186","Saudi Arabia",51.1780281066895,24.5867195129395,1345,83613,NA,"SAU","Asia"
"18187","Saudi Arabia",51.2679710388184,24.6072273254395,1345,83614,NA,"SAU","Asia"
"18188","Saudi Arabia",51.3384780883789,24.5643558502197,1345,83615,NA,"SAU","Asia"
"18189","Saudi Arabia",51.4112281799316,24.57080078125,1345,83616,NA,"SAU","Asia"
"18190","Saudi Arabia",51.4183616638184,24.5309581756592,1345,83617,NA,"SAU","Asia"
"18191","Saudi Arabia",51.3699226379395,24.4769058227539,1345,83618,NA,"SAU","Asia"
"18192","Saudi Arabia",51.3098640441895,24.3403816223145,1345,83619,NA,"SAU","Asia"
"18193","Saudi Arabia",51.3952140808105,24.31884765625,1345,83620,NA,"SAU","Asia"
"18194","Saudi Arabia",54.9224586486816,22.6436538696289,1345,83659,NA,"SAU","Asia"
"18195","Saudi Arabia",54.9982452392578,22.6343746185303,1345,83660,NA,"SAU","Asia"
"18196","Saudi Arabia",50.1498031616211,26.6626453399658,1345,83582,NA,"SAU","Asia"
"18197","Saudi Arabia",50.1346664428711,26.6595211029053,1345,83583,NA,"SAU","Asia"
"18198","Saudi Arabia",50.0866203308105,26.6764144897461,1345,83584,NA,"SAU","Asia"
"18199","Saudi Arabia",50.0263671875,26.69921875,1345,83585,NA,"SAU","Asia"
"18200","Saudi Arabia",50.0081024169922,26.6785163879395,1345,83586,NA,"SAU","Asia"
"18201","Saudi Arabia",50.0113296508789,26.6087894439697,1345,83587,NA,"SAU","Asia"
"18202","Saudi Arabia",55.40380859375,22.3678226470947,1345,83667,NA,"SAU","Asia"
"18203","Saudi Arabia",55.4927749633789,22.2306632995605,1345,83668,NA,"SAU","Asia"
"18204","Saudi Arabia",51.7393569946289,23.9040031433105,1345,83629,NA,"SAU","Asia"
"18205","Saudi Arabia",51.7943344116211,23.8384761810303,1345,83630,NA,"SAU","Asia"
"18206","Saudi Arabia",51.8494148254395,23.7729969024658,1345,83631,NA,"SAU","Asia"
"18207","Saudi Arabia",51.9043922424316,23.70751953125,1345,83632,NA,"SAU","Asia"
"18208","Saudi Arabia",51.95947265625,23.6419925689697,1345,83633,NA,"SAU","Asia"
"18209","Saudi Arabia",52.0144500732422,23.5764656066895,1345,83634,NA,"SAU","Asia"
"18210","Saudi Arabia",52.0694351196289,23.510986328125,1345,83635,NA,"SAU","Asia"
"18211","Saudi Arabia",52.12451171875,23.4454593658447,1345,83636,NA,"SAU","Asia"
"18212","Saudi Arabia",52.1794929504395,23.3799800872803,1345,83637,NA,"SAU","Asia"
"18213","Saudi Arabia",52.2345733642578,23.314453125,1345,83638,NA,"SAU","Asia"
"18214","Saudi Arabia",52.28955078125,23.2489738464355,1345,83639,NA,"SAU","Asia"
"18215","Saudi Arabia",52.3445320129395,23.1834964752197,1345,83640,NA,"SAU","Asia"
"18216","Saudi Arabia",52.3996086120605,23.1179695129395,1345,83641,NA,"SAU","Asia"
"18217","Saudi Arabia",52.45458984375,23.0524425506592,1345,83642,NA,"SAU","Asia"
"18218","Saudi Arabia",52.5095672607422,22.9869632720947,1345,83643,NA,"SAU","Asia"
"18219","Saudi Arabia",52.5550765991211,22.9328117370605,1345,83644,NA,"SAU","Asia"
"18220","Saudi Arabia",52.63916015625,22.9225101470947,1345,83645,NA,"SAU","Asia"
"18221","Saudi Arabia",52.6659202575684,22.9192867279053,1345,83646,NA,"SAU","Asia"
"18222","Saudi Arabia",52.7416000366211,22.9100093841553,1345,83647,NA,"SAU","Asia"
"18223","Saudi Arabia",52.8592796325684,22.8956050872803,1345,83648,NA,"SAU","Asia"
"18224","Saudi Arabia",53.0119132995605,22.8770008087158,1345,83649,NA,"SAU","Asia"
"18225","Saudi Arabia",53.1923828125,22.8549308776855,1345,83650,NA,"SAU","Asia"
"18226","Saudi Arabia",53.39404296875,22.830322265625,1345,83651,NA,"SAU","Asia"
"18227","Saudi Arabia",53.6095695495605,22.8040046691895,1345,83652,NA,"SAU","Asia"
"18228","Saudi Arabia",53.8321304321289,22.7768058776855,1345,83653,NA,"SAU","Asia"
"18229","Saudi Arabia",54.0545883178711,22.7496585845947,1345,83654,NA,"SAU","Asia"
"18230","Saudi Arabia",54.2701187133789,22.7233390808105,1345,83655,NA,"SAU","Asia"
"18231","Saudi Arabia",54.4716796875,22.69873046875,1345,83656,NA,"SAU","Asia"
"18232","Saudi Arabia",54.6522483825684,22.6766605377197,1345,83657,NA,"SAU","Asia"
"18233","Saudi Arabia",54.8048820495605,22.6580085754395,1345,83658,NA,"SAU","Asia"
"18234","Saudi Arabia",49.7165031433105,26.9558582305908,1345,83580,NA,"SAU","Asia"
"18235","Saudi Arabia",49.9861297607422,26.8289070129395,1345,83581,NA,"SAU","Asia"
"18236","Saudi Arabia",42.986328125,16.5090827941895,1345,83780,NA,"SAU","Asia"
"18237","Saudi Arabia",42.79931640625,16.3717765808105,1345,83781,NA,"SAU","Asia"
"18238","Saudi Arabia",42.7898445129395,16.4515628814697,1345,83782,NA,"SAU","Asia"
"18239","Saudi Arabia",42.7306632995605,16.56982421875,1345,83783,NA,"SAU","Asia"
"18240","Saudi Arabia",42.7263679504395,16.6533203125,1345,83784,NA,"SAU","Asia"
"18241","Saudi Arabia",42.6988296508789,16.7369632720947,1345,83785,NA,"SAU","Asia"
"18242","Saudi Arabia",50.02734375,26.52685546875,1345,83588,NA,"SAU","Asia"
"18243","Saudi Arabia",50.1107406616211,26.4559574127197,1345,83589,NA,"SAU","Asia"
"18244","Saudi Arabia",55.5777359008789,22.0995101928711,1345,83669,NA,"SAU","Asia"
"18245","Saudi Arabia",55.6410140991211,22.0018558502197,1345,83670,NA,"SAU","Asia"
"18246","Saudi Arabia",55.607421875,21.900390625,1345,83671,NA,"SAU","Asia"
"18247","Saudi Arabia",55.57080078125,21.7896976470947,1345,83672,NA,"SAU","Asia"
"18248","Saudi Arabia",55.5341796875,21.6790027618408,1345,83673,NA,"SAU","Asia"
"18249","Saudi Arabia",55.49755859375,21.5683097839355,1345,83674,NA,"SAU","Asia"
"18250","Saudi Arabia",55.4609375,21.4576168060303,1345,83675,NA,"SAU","Asia"
"18251","Saudi Arabia",55.42431640625,21.346923828125,1345,83676,NA,"SAU","Asia"
"18252","Saudi Arabia",55.3876953125,21.2362289428711,1345,83677,NA,"SAU","Asia"
"18253","Saudi Arabia",55.35107421875,21.1255378723145,1345,83678,NA,"SAU","Asia"
"18254","Saudi Arabia",55.314453125,21.0147953033447,1345,83679,NA,"SAU","Asia"
"18255","Saudi Arabia",55.2779312133789,20.9041004180908,1345,83680,NA,"SAU","Asia"
"18256","Saudi Arabia",55.2412109375,20.7934074401855,1345,83681,NA,"SAU","Asia"
"18257","Saudi Arabia",55.20458984375,20.6827144622803,1345,83682,NA,"SAU","Asia"
"18258","Saudi Arabia",55.1680679321289,20.572021484375,1345,83683,NA,"SAU","Asia"
"18259","Saudi Arabia",55.1314468383789,20.4613285064697,1345,83684,NA,"SAU","Asia"
"18260","Saudi Arabia",55.0947265625,20.3506336212158,1345,83685,NA,"SAU","Asia"
"18261","Saudi Arabia",42.8577156066895,30.4952125549316,1345,83926,NA,"SAU","Asia"
"18262","Saudi Arabia",43.1031227111816,30.3222179412842,1345,83927,NA,"SAU","Asia"
"18263","Saudi Arabia",43.4408187866211,30.083984375,1345,83928,NA,"SAU","Asia"
"18264","Saudi Arabia",43.7737312316895,29.8492183685303,1345,83929,NA,"SAU","Asia"
"18265","Saudi Arabia",44.099609375,29.6193370819092,1345,83930,NA,"SAU","Asia"
"18266","Saudi Arabia",44.3607444763184,29.4352531433105,1345,83931,NA,"SAU","Asia"
"18267","Saudi Arabia",44.6908187866211,29.2023448944092,1345,83932,NA,"SAU","Asia"
"18268","Saudi Arabia",44.7165031433105,29.1936054229736,1345,83933,NA,"SAU","Asia"
"18269","Saudi Arabia",45.05029296875,29.1670894622803,1345,83934,NA,"SAU","Asia"
"18270","Saudi Arabia",45.4989242553711,29.1315422058105,1345,83935,NA,"SAU","Asia"
"18271","Saudi Arabia",45.94970703125,29.0958480834961,1345,83936,NA,"SAU","Asia"
"18272","Saudi Arabia",46.3564453125,29.0636711120605,1345,83937,NA,"SAU","Asia"
"18273","Saudi Arabia",46.5314445495605,29.0962409973145,1345,83938,NA,"SAU","Asia"
"18274","Saudi Arabia",43.0607414245605,16.5866203308105,1345,83778,NA,"SAU","Asia"
"18275","Saudi Arabia",43.0335922241211,16.5503902435303,1345,83779,NA,"SAU","Asia"
"18276","Saudi Arabia",39.02978515625,21.7759761810303,1345,83820,NA,"SAU","Asia"
"18277","Saudi Arabia",38.9878921508789,21.8817386627197,1345,83821,NA,"SAU","Asia"
"18278","Saudi Arabia",39.0211906433105,22.033447265625,1345,83822,NA,"SAU","Asia"
"18279","Saudi Arabia",39.0339851379395,22.203369140625,1345,83823,NA,"SAU","Asia"
"18280","Saudi Arabia",39.0699234008789,22.2936515808105,1345,83824,NA,"SAU","Asia"
"18281","Saudi Arabia",39.0958976745605,22.3927726745605,1345,83825,NA,"SAU","Asia"
"18282","Saudi Arabia",42.6474609375,16.8013668060303,1345,83786,NA,"SAU","Asia"
"18283","Saudi Arabia",42.5529289245605,16.8684558868408,1345,83787,NA,"SAU","Asia"
"18284","Saudi Arabia",38.9387702941895,22.8047866821289,1345,83829,NA,"SAU","Asia"
"18285","Saudi Arabia",38.8829116821289,22.8820304870605,1345,83830,NA,"SAU","Asia"
"18286","Saudi Arabia",38.9411163330078,22.8818359375,1345,83831,NA,"SAU","Asia"
"18287","Saudi Arabia",38.8355484008789,22.9890632629395,1345,83832,NA,"SAU","Asia"
"18288","Saudi Arabia",38.796875,23.048583984375,1345,83833,NA,"SAU","Asia"
"18289","Saudi Arabia",50.3552742004395,18.7777824401855,1345,83712,NA,"SAU","Asia"
"18290","Saudi Arabia",38.7570304870605,23.1942882537842,1345,83834,NA,"SAU","Asia"
"18291","Saudi Arabia",38.7060546875,23.3055171966553,1345,83835,NA,"SAU","Asia"
"18292","Saudi Arabia",50.1302719116211,25.8466320037842,1345,83598,NA,"SAU","Asia"
"18293","Saudi Arabia",50.1896476745605,25.7558097839355,1345,83599,NA,"SAU","Asia"
"18294","Saudi Arabia",50.2389640808105,25.6228523254395,1345,83600,NA,"SAU","Asia"
"18295","Saudi Arabia",50.28125,25.5661144256592,1345,83601,NA,"SAU","Asia"
"18296","Saudi Arabia",50.4551734924316,25.4248046875,1345,83602,NA,"SAU","Asia"
"18297","Saudi Arabia",50.5084991455078,25.3066902160645,1345,83603,NA,"SAU","Asia"
"18298","Saudi Arabia",50.5579109191895,25.086669921875,1345,83604,NA,"SAU","Asia"
"18299","Saudi Arabia",50.6668930053711,24.9638195037842,1345,83605,NA,"SAU","Asia"
"18300","Saudi Arabia",50.7255859375,24.869384765625,1345,83606,NA,"SAU","Asia"
"18301","Saudi Arabia",50.8043937683105,24.7892589569092,1345,83607,NA,"SAU","Asia"
"18302","Saudi Arabia",50.8556632995605,24.6796379089355,1345,83608,NA,"SAU","Asia"
"18303","Saudi Arabia",50.9283180236816,24.5951175689697,1345,83609,NA,"SAU","Asia"
"18304","Saudi Arabia",50.9660148620605,24.5739269256592,1345,83610,NA,"SAU","Asia"
"18305","Saudi Arabia",47.36962890625,17.0604000091553,1345,83729,NA,"SAU","Asia"
"18306","Saudi Arabia",47.2512702941895,16.9939460754395,1345,83730,NA,"SAU","Asia"
"18307","Saudi Arabia",47.1435546875,16.9466800689697,1345,83731,NA,"SAU","Asia"
"18308","Saudi Arabia",46.9756851196289,16.9534664154053,1345,83732,NA,"SAU","Asia"
"18309","Saudi Arabia",46.8799781799316,17.0790042877197,1345,83733,NA,"SAU","Asia"
"18310","Saudi Arabia",46.7785148620605,17.2121086120605,1345,83734,NA,"SAU","Asia"
"18311","Saudi Arabia",43.1863288879395,16.77099609375,1345,83775,NA,"SAU","Asia"
"18312","Saudi Arabia",43.1650390625,16.6894054412842,1345,83776,NA,"SAU","Asia"
"18313","Saudi Arabia",43.1047859191895,16.6641597747803,1345,83777,NA,"SAU","Asia"
"18314","Saudi Arabia",39.1470680236816,21.5189933776855,1345,83818,NA,"SAU","Asia"
"18315","Saudi Arabia",39.0910186767578,21.6639652252197,1345,83819,NA,"SAU","Asia"
"18316","Saudi Arabia",37.81298828125,30.6692867279053,1345,83898,NA,"SAU","Asia"
"18317","Saudi Arabia",37.6554679870605,30.8289527893066,1345,83899,NA,"SAU","Asia"
"18318","Saudi Arabia",37.47900390625,31.0077648162842,1345,83900,NA,"SAU","Asia"
"18319","Saudi Arabia",37.3294944763184,31.1468276977539,1345,83901,NA,"SAU","Asia"
"18320","Saudi Arabia",37.1052742004395,31.3551750183105,1345,83902,NA,"SAU","Asia"
"18321","Saudi Arabia",36.9585952758789,31.4915027618408,1345,83903,NA,"SAU","Asia"
"18322","Saudi Arabia",39.06201171875,22.5921878814697,1345,83826,NA,"SAU","Asia"
"18323","Saudi Arabia",39.0013656616211,22.698974609375,1345,83827,NA,"SAU","Asia"
"18324","Saudi Arabia",42.5441436767578,16.9596691131592,1345,83788,NA,"SAU","Asia"
"18325","Saudi Arabia",42.4749984741211,17.0498523712158,1345,83789,NA,"SAU","Asia"
"18326","Saudi Arabia",42.38330078125,17.1224613189697,1345,83790,NA,"SAU","Asia"
"18327","Saudi Arabia",42.3324241638184,17.2566394805908,1345,83791,NA,"SAU","Asia"
"18328","Saudi Arabia",42.2939453125,17.4349613189697,1345,83792,NA,"SAU","Asia"
"18329","Saudi Arabia",34.6162109375,28.1483402252197,1345,83872,NA,"SAU","Asia"
"18330","Saudi Arabia",34.6833000183105,28.2641124725342,1345,83873,NA,"SAU","Asia"
"18331","Saudi Arabia",43.8664054870605,17.349609375,1345,83755,NA,"SAU","Asia"
"18332","Saudi Arabia",43.8042984008789,17.3441410064697,1345,83756,NA,"SAU","Asia"
"18333","Saudi Arabia",43.7129898071289,17.3655281066895,1345,83757,NA,"SAU","Asia"
"18334","Saudi Arabia",43.6534194946289,17.421875,1345,83758,NA,"SAU","Asia"
"18335","Saudi Arabia",43.5972633361816,17.471435546875,1345,83759,NA,"SAU","Asia"
"18336","Saudi Arabia",43.5392570495605,17.4987316131592,1345,83760,NA,"SAU","Asia"
"18337","Saudi Arabia",43.4742202758789,17.5159168243408,1345,83761,NA,"SAU","Asia"
"18338","Saudi Arabia",43.41796875,17.5162582397461,1345,83762,NA,"SAU","Asia"
"18339","Saudi Arabia",43.3460960388184,17.4860363006592,1345,83763,NA,"SAU","Asia"
"18340","Saudi Arabia",43.3021507263184,17.456787109375,1345,83764,NA,"SAU","Asia"
"18341","Saudi Arabia",43.19091796875,17.359375,1345,83765,NA,"SAU","Asia"
"18342","Saudi Arabia",43.1863288879395,17.32470703125,1345,83766,NA,"SAU","Asia"
"18343","Saudi Arabia",43.2369155883789,17.2664546966553,1345,83767,NA,"SAU","Asia"
"18344","Saudi Arabia",43.2213859558105,17.2392578125,1345,83768,NA,"SAU","Asia"
"18345","Saudi Arabia",43.1559562683105,17.2050304412842,1345,83769,NA,"SAU","Asia"
"18346","Saudi Arabia",43.1359367370605,17.1129875183105,1345,83770,NA,"SAU","Asia"
"18347","Saudi Arabia",43.1261711120605,17.0624504089355,1345,83771,NA,"SAU","Asia"
"18348","Saudi Arabia",43.1165046691895,16.9419918060303,1345,83772,NA,"SAU","Asia"
"18349","Saudi Arabia",43.1456031799316,16.8467769622803,1345,83773,NA,"SAU","Asia"
"18350","Saudi Arabia",43.1844711303711,16.8118152618408,1345,83774,NA,"SAU","Asia"
"18351","Saudi Arabia",39.2760734558105,20.9739742279053,1345,83815,NA,"SAU","Asia"
"18352","Saudi Arabia",39.0935554504395,21.3103523254395,1345,83816,NA,"SAU","Asia"
"18353","Saudi Arabia",39.1506805419922,21.4327621459961,1345,83817,NA,"SAU","Asia"
"18354","Saudi Arabia",37.8628921508789,30.442626953125,1345,83896,NA,"SAU","Asia"
"18355","Saudi Arabia",37.9800758361816,30.5000019073486,1345,83897,NA,"SAU","Asia"
"18356","Saudi Arabia",53.4948234558105,19.5018062591553,1345,83697,NA,"SAU","Asia"
"18357","Saudi Arabia",53.3228530883789,19.4444828033447,1345,83698,NA,"SAU","Asia"
"18358","Saudi Arabia",53.1507797241211,19.3871574401855,1345,83699,NA,"SAU","Asia"
"18359","Saudi Arabia",52.9787101745605,19.3297863006592,1345,83700,NA,"SAU","Asia"
"18360","Saudi Arabia",52.8067359924316,19.2724609375,1345,83701,NA,"SAU","Asia"
"18361","Saudi Arabia",52.6346664428711,19.2151374816895,1345,83702,NA,"SAU","Asia"
"18362","Saudi Arabia",37.2156257629395,31.5561027526855,1345,83904,NA,"SAU","Asia"
"18363","Saudi Arabia",37.4933586120605,31.6258792877197,1345,83905,NA,"SAU","Asia"
"18364","Saudi Arabia",39.0074234008789,22.7700672149658,1345,83828,NA,"SAU","Asia"
"18365","Saudi Arabia",51.7429695129395,18.9645519256592,1345,83707,NA,"SAU","Asia"
"18366","Saudi Arabia",51.5149383544922,18.9338874816895,1345,83708,NA,"SAU","Asia"
"18367","Saudi Arabia",51.2583961486816,18.8993663787842,1345,83709,NA,"SAU","Asia"
"18368","Saudi Arabia",50.9500007629395,18.8578624725342,1345,83710,NA,"SAU","Asia"
"18369","Saudi Arabia",42.05224609375,17.6693363189697,1345,83793,NA,"SAU","Asia"
"18370","Saudi Arabia",41.75,17.8857421875,1345,83794,NA,"SAU","Asia"
"18371","Saudi Arabia",41.6580085754395,18.0076656341553,1345,83795,NA,"SAU","Asia"
"18372","Saudi Arabia",41.5076179504395,18.256103515625,1345,83796,NA,"SAU","Asia"
"18373","Saudi Arabia",41.4317398071289,18.4524402618408,1345,83797,NA,"SAU","Asia"
"18374","Saudi Arabia",41.2294921875,18.6784172058105,1345,83798,NA,"SAU","Asia"
"18375","Saudi Arabia",41.2207984924316,18.7652339935303,1345,83799,NA,"SAU","Asia"
"18376","Saudi Arabia",41.1908226013184,18.8711910247803,1345,83800,NA,"SAU","Asia"
"18377","Saudi Arabia",41.1441421508789,18.9890632629395,1345,83801,NA,"SAU","Asia"
"18378","Saudi Arabia",41.1160125732422,19.0821781158447,1345,83802,NA,"SAU","Asia"
"18379","Saudi Arabia",40.9132804870605,19.4901351928711,1345,83803,NA,"SAU","Asia"
"18380","Saudi Arabia",40.8478507995605,19.5552730560303,1345,83804,NA,"SAU","Asia"
"18381","Saudi Arabia",40.7915992736816,19.6463871002197,1345,83805,NA,"SAU","Asia"
"18382","Saudi Arabia",40.7770538330078,19.7168941497803,1345,83806,NA,"SAU","Asia"
"18383","Saudi Arabia",40.7591819763184,19.7554683685303,1345,83807,NA,"SAU","Asia"
"18384","Saudi Arabia",40.6159172058105,19.8223628997803,1345,83808,NA,"SAU","Asia"
"18385","Saudi Arabia",40.4822273254395,19.9934558868408,1345,83809,NA,"SAU","Asia"
"18386","Saudi Arabia",40.0806617736816,20.2659168243408,1345,83810,NA,"SAU","Asia"
"18387","Saudi Arabia",39.8840827941895,20.29296875,1345,83811,NA,"SAU","Asia"
"18388","Saudi Arabia",39.7283210754395,20.3903331756592,1345,83812,NA,"SAU","Asia"
"18389","Saudi Arabia",39.6136741638184,20.5176773071289,1345,83813,NA,"SAU","Asia"
"18390","Saudi Arabia",39.4912109375,20.7370109558105,1345,83814,NA,"SAU","Asia"
"18391","Saudi Arabia",37.6335945129395,30.3132820129395,1345,83893,NA,"SAU","Asia"
"18392","Saudi Arabia",37.64990234375,30.3309574127197,1345,83894,NA,"SAU","Asia"
"18393","Saudi Arabia",37.6697273254395,30.3481464385986,1345,83895,NA,"SAU","Asia"
"18394","Saudi Arabia",53.8388671875,19.6165027618408,1345,83695,NA,"SAU","Asia"
"18395","Saudi Arabia",53.6668930053711,19.5591316223145,1345,83696,NA,"SAU","Asia"
"18396","Saudi Arabia",50.7082023620605,18.8252925872803,1345,83711,NA,"SAU","Asia"
"18397","Saudi Arabia",39.1454086303711,32.12451171875,1345,83912,NA,"SAU","Asia"
"18398","Saudi Arabia",50.0389671325684,18.7352523803711,1345,83713,NA,"SAU","Asia"
"18399","Saudi Arabia",49.7420883178711,18.6953125,1345,83714,NA,"SAU","Asia"
"18400","Saudi Arabia",38.5422859191895,23.5579090118408,1345,83836,NA,"SAU","Asia"
"18401","Saudi Arabia",38.4641609191895,23.7118663787842,1345,83837,NA,"SAU","Asia"
"18402","Saudi Arabia",52.4626960754395,19.1578140258789,1345,83703,NA,"SAU","Asia"
"18403","Saudi Arabia",52.2906227111816,19.1004886627197,1345,83704,NA,"SAU","Asia"
"18404","Saudi Arabia",37.7738265991211,31.6963367462158,1345,83906,NA,"SAU","Asia"
"18405","Saudi Arabia",38.1114234924316,31.7811527252197,1345,83907,NA,"SAU","Asia"
"18406","Saudi Arabia",38.37548828125,31.8474617004395,1345,83908,NA,"SAU","Asia"
"18407","Saudi Arabia",38.7696304321289,31.9464855194092,1345,83909,NA,"SAU","Asia"
"18408","Saudi Arabia",38.9623069763184,31.9949207305908,1345,83910,NA,"SAU","Asia"
"18409","Saudi Arabia",47.8078117370605,17.7210922241211,1345,83724,NA,"SAU","Asia"
"18410","Saudi Arabia",47.7037124633789,17.5968265533447,1345,83725,NA,"SAU","Asia"
"18411","Saudi Arabia",47.57958984375,17.4483394622803,1345,83726,NA,"SAU","Asia"
"18412","Saudi Arabia",47.525390625,17.3161125183105,1345,83727,NA,"SAU","Asia"
"18413","Saudi Arabia",47.4417991638184,17.1118659973145,1345,83728,NA,"SAU","Asia"
"18414","Saudi Arabia",37.1994132995605,29.9462890625,1345,83889,NA,"SAU","Asia"
"18415","Saudi Arabia",38.2888641357422,23.9109859466553,1345,83838,NA,"SAU","Asia"
"18416","Saudi Arabia",48.8648414611816,18.4952144622803,1345,83718,NA,"SAU","Asia"
"18417","Saudi Arabia",48.5929679870605,18.3624019622803,1345,83719,NA,"SAU","Asia"
"18418","Saudi Arabia",48.3158187866211,18.22705078125,1345,83720,NA,"SAU","Asia"
"18419","Saudi Arabia",48.1721649169922,18.1569328308105,1345,83721,NA,"SAU","Asia"
"18420","Saudi Arabia",48.0216789245605,17.9769535064697,1345,83722,NA,"SAU","Asia"
"18421","Saudi Arabia",47.9455070495605,17.8858394622803,1345,83723,NA,"SAU","Asia"
"18422","Saudi Arabia",36.2828102111816,29.3553714752197,1345,83883,NA,"SAU","Asia"
"18423","Saudi Arabia",38.9970703125,32.0074729919434,1345,83911,NA,"SAU","Asia"
"18424","Saudi Arabia",36.591796875,29.6661148071289,1345,83885,NA,"SAU","Asia"
"18425","Saudi Arabia",39.36865234375,32.0917510986328,1345,83913,NA,"SAU","Asia"
"18426","Saudi Arabia",34.7798843383789,28.50732421875,1345,83874,NA,"SAU","Asia"
"18427","Saudi Arabia",34.7991218566895,28.7205085754395,1345,83875,NA,"SAU","Asia"
"18428","Saudi Arabia",37.46923828125,29.9950695037842,1345,83890,NA,"SAU","Asia"
"18429","Saudi Arabia",37.49072265625,30.01171875,1345,83891,NA,"SAU","Asia"
"18430","Saudi Arabia",37.5536117553711,30.1445789337158,1345,83892,NA,"SAU","Asia"
"18431","Saudi Arabia",54.35498046875,19.7884769439697,1345,83692,NA,"SAU","Asia"
"18432","Saudi Arabia",54.1830062866211,19.7311534881592,1345,83693,NA,"SAU","Asia"
"18433","Saudi Arabia",54.0109367370605,19.673828125,1345,83694,NA,"SAU","Asia"
"18434","Saudi Arabia",36.0684547424316,29.2005367279053,1345,83882,NA,"SAU","Asia"
"18435","Saudi Arabia",36.7552719116211,29.8660163879395,1345,83887,NA,"SAU","Asia"
"18436","Saudi Arabia",36.47607421875,29.4951171875,1345,83884,NA,"SAU","Asia"
"18437","Saudi Arabia",34.9507827758789,29.3535175323486,1345,83876,NA,"SAU","Asia"
"18438","Saudi Arabia",36.7039070129395,29.8316402435303,1345,83886,NA,"SAU","Asia"
"18439","Saudi Arabia",35.3391609191895,29.2940902709961,1345,83878,NA,"SAU","Asia"
"18440","Saudi Arabia",36.9270515441895,29.8970699310303,1345,83888,NA,"SAU","Asia"
"18441","Saudi Arabia",51.9776382446289,18.9961433410645,1345,83706,NA,"SAU","Asia"
"18442","Saudi Arabia",35.1637725830078,29.3209476470947,1345,83877,NA,"SAU","Asia"
"18443","Saudi Arabia",54.87109375,19.9604988098145,1345,83689,NA,"SAU","Asia"
"18444","Saudi Arabia",52.1185531616211,19.0431632995605,1345,83705,NA,"SAU","Asia"
"18445","Saudi Arabia",55.0582008361816,20.2399425506592,1345,83686,NA,"SAU","Asia"
"18446","Saudi Arabia",36.0154304504395,29.1904792785645,1345,83881,NA,"SAU","Asia"
"18447","Saudi Arabia",55.021484375,20.1292476654053,1345,83687,NA,"SAU","Asia"
"18448","Saudi Arabia",54.6990242004395,19.9031257629395,1345,83690,NA,"SAU","Asia"
"18449","Saudi Arabia",35.5953140258789,29.2548809051514,1345,83879,NA,"SAU","Asia"
"18450","Saudi Arabia",54.9773445129395,19.9959468841553,1345,83688,NA,"SAU","Asia"
"18451","Saudi Arabia",49.0419921875,18.581787109375,1345,83717,NA,"SAU","Asia"
"18452","Saudi Arabia",49.4451141357422,18.6553230285645,1345,83715,NA,"SAU","Asia"
"18453","Saudi Arabia",49.1923828125,18.621337890625,1345,83716,NA,"SAU","Asia"
"18454","Saudi Arabia",35.8603515625,29.2142601013184,1345,83880,NA,"SAU","Asia"
"18455","Saudi Arabia",54.5270500183105,19.8458003997803,1345,83691,NA,"SAU","Asia"
"18456","Siachen Glacier",77.4464874267578,35.4755859375,897,55837,NA,NA,"Asia"
"18457","Siachen Glacier",77.5715789794922,35.3787612915039,897,55823,NA,NA,"Asia"
"18458","Siachen Glacier",76.87890625,35.61328125,897,55834,NA,NA,"Asia"
"18459","Siachen Glacier",77.7994155883789,35.4958992004395,897,55841,NA,NA,"Asia"
"18460","Siachen Glacier",77.4234390258789,35.3025856018066,897,55824,NA,NA,"Asia"
"18461","Siachen Glacier",77.6969757080078,35.4432601928711,897,55822,NA,NA,"Asia"
